"ppt","stim1","RWAscore","usvalence","response"
"KZTEGKINJJPK","M4",-1.30830170829641,0.5,5
"KZTEGKINJJPK","M3",-1.30830170829641,0.5,7
"KZTEGKINJJPK","M2",-1.30830170829641,0.5,7
"LHFKCUUWSIKR","M7",1.06480075943367,0.5,7
"LHFKCUUWSIKR","B7",1.06480075943367,-0.5,2
"LHFKCUUWSIKR","B3",1.06480075943367,-0.5,2
"LHFKCUUWSIKR","M2",1.06480075943367,0.5,7
"LHFKCUUWSIKR","B4",1.06480075943367,-0.5,7
"LHFKCUUWSIKR","M8",1.06480075943367,0.5,7
"LHFKCUUWSIKR","B5",1.06480075943367,-0.5,2
"LHFKCUUWSIKR","B8",1.06480075943367,-0.5,8
"LHFKCUUWSIKR","M3",1.06480075943367,0.5,8
"LHFKCUUWSIKR","B1",1.06480075943367,-0.5,2
"LHFKCUUWSIKR","M6",1.06480075943367,0.5,8
"LHFKCUUWSIKR","M5",1.06480075943367,0.5,8
"LHFKCUUWSIKR","B6",1.06480075943367,-0.5,8
"LHFKCUUWSIKR","M1",1.06480075943367,0.5,8
"LHFKCUUWSIKR","M4",1.06480075943367,0.5,8
"LHFKCUUWSIKR","B2",1.06480075943367,-0.5,2
"LIEEDONOETSX","B4",0.669283681478659,-0.5,8
"LIEEDONOETSX","B1",0.669283681478659,-0.5,7
"LIEEDONOETSX","M8",0.669283681478659,0.5,7
"LIEEDONOETSX","B3",0.669283681478659,-0.5,8
"LIEEDONOETSX","M6",0.669283681478659,0.5,7
"LIEEDONOETSX","M5",0.669283681478659,0.5,7
"LIEEDONOETSX","B6",0.669283681478659,-0.5,8
"LIEEDONOETSX","M4",0.669283681478659,0.5,7
"LIEEDONOETSX","B8",0.669283681478659,-0.5,8
"LIEEDONOETSX","M3",0.669283681478659,0.5,7
"LIEEDONOETSX","B7",0.669283681478659,-0.5,8
"LIEEDONOETSX","M2",0.669283681478659,0.5,7
"LIEEDONOETSX","M1",0.669283681478659,0.5,7
"LIEEDONOETSX","B5",0.669283681478659,-0.5,8
"LIEEDONOETSX","B2",0.669283681478659,-0.5,8
"LIEEDONOETSX","M7",0.669283681478659,0.5,7
"MGODXDMSCUVJ","B6",-0.438164136795381,0.5,7
"MGODXDMSCUVJ","M3",-0.438164136795381,-0.5,2
"MGODXDMSCUVJ","B7",-0.438164136795381,0.5,5
"MGODXDMSCUVJ","M8",-0.438164136795381,-0.5,5
"MGODXDMSCUVJ","M7",-0.438164136795381,-0.5,5
"MGODXDMSCUVJ","B2",-0.438164136795381,0.5,6
"MGODXDMSCUVJ","M1",-0.438164136795381,-0.5,4
"MGODXDMSCUVJ","M4",-0.438164136795381,-0.5,5
"MGODXDMSCUVJ","M6",-0.438164136795381,-0.5,4
"MGODXDMSCUVJ","B1",-0.438164136795381,0.5,6
"MGODXDMSCUVJ","M2",-0.438164136795381,-0.5,6
"MGODXDMSCUVJ","B8",-0.438164136795381,0.5,5
"MGODXDMSCUVJ","B5",-0.438164136795381,0.5,5
"MGODXDMSCUVJ","B3",-0.438164136795381,0.5,5
"MGODXDMSCUVJ","B4",-0.438164136795381,0.5,5
"MGODXDMSCUVJ","M5",-0.438164136795381,-0.5,4
"MHCQYTQQNRNZ","B5",-0.9918880459324,-0.5,8
"MHCQYTQQNRNZ","M7",-0.9918880459324,0.5,7
"MHCQYTQQNRNZ","M1",-0.9918880459324,0.5,4
"MHCQYTQQNRNZ","B7",-0.9918880459324,-0.5,4
"MHCQYTQQNRNZ","B6",-0.9918880459324,-0.5,5
"MHCQYTQQNRNZ","M3",-0.9918880459324,0.5,5
"MHCQYTQQNRNZ","M8",-0.9918880459324,0.5,4
"MHCQYTQQNRNZ","M5",-0.9918880459324,0.5,5
"MHCQYTQQNRNZ","M4",-0.9918880459324,0.5,4
"MHCQYTQQNRNZ","B3",-0.9918880459324,-0.5,4
"MHCQYTQQNRNZ","M6",-0.9918880459324,0.5,5
"MHCQYTQQNRNZ","B2",-0.9918880459324,-0.5,4
"MHCQYTQQNRNZ","B8",-0.9918880459324,-0.5,9
"MHCQYTQQNRNZ","M2",-0.9918880459324,0.5,4
"MHCQYTQQNRNZ","B4",-0.9918880459324,-0.5,5
"MHCQYTQQNRNZ","B1",-0.9918880459324,-0.5,4
"MHJELJYZMKTW","B5",-0.912784630341397,-0.5,5
"MHJELJYZMKTW","B6",-0.912784630341397,-0.5,5
"MHJELJYZMKTW","B3",-0.912784630341397,-0.5,1
"MHJELJYZMKTW","M8",-0.912784630341397,0.5,5
"MHJELJYZMKTW","M4",-0.912784630341397,0.5,6
"MHJELJYZMKTW","M5",-0.912784630341397,0.5,4
"MHJELJYZMKTW","M1",-0.912784630341397,0.5,3
"MHJELJYZMKTW","M2",-0.912784630341397,0.5,3
"MHJELJYZMKTW","B4",-0.912784630341397,-0.5,3
"MHJELJYZMKTW","B1",-0.912784630341397,-0.5,1
"MHJELJYZMKTW","M7",-0.912784630341397,0.5,1
"MHJELJYZMKTW","M3",-0.912784630341397,0.5,4
"MHJELJYZMKTW","B2",-0.912784630341397,-0.5,1
"MHJELJYZMKTW","B7",-0.912784630341397,-0.5,1
"MHJELJYZMKTW","B8",-0.912784630341397,-0.5,2
"MHJELJYZMKTW","M6",-0.912784630341397,0.5,1
"MKPROCFQVRZN","B4",0.511076850296653,0.5,6
"MKPROCFQVRZN","M5",0.511076850296653,-0.5,2
"MKPROCFQVRZN","B1",0.511076850296653,0.5,6
"MKPROCFQVRZN","B6",0.511076850296653,0.5,7
"MKPROCFQVRZN","B5",0.511076850296653,0.5,7
"MKPROCFQVRZN","M7",0.511076850296653,-0.5,4
"MKPROCFQVRZN","M1",0.511076850296653,-0.5,4
"MKPROCFQVRZN","B2",0.511076850296653,0.5,6
"MKPROCFQVRZN","M2",0.511076850296653,-0.5,4
"MKPROCFQVRZN","B3",0.511076850296653,0.5,6
"MKPROCFQVRZN","M6",0.511076850296653,-0.5,4
"MKPROCFQVRZN","M3",0.511076850296653,-0.5,4
"MKPROCFQVRZN","B8",0.511076850296653,0.5,7
"MKPROCFQVRZN","M8",0.511076850296653,-0.5,4
"MKPROCFQVRZN","B7",0.511076850296653,0.5,6
"MKPROCFQVRZN","M4",0.511076850296653,-0.5,4
"MRTCXUSNLHOB","B3",-1.22919829270541,0.5,5
"MRTCXUSNLHOB","B6",-1.22919829270541,0.5,5
"MRTCXUSNLHOB","B8",-1.22919829270541,0.5,4
"MRTCXUSNLHOB","M3",-1.22919829270541,-0.5,5
"MRTCXUSNLHOB","M7",-1.22919829270541,-0.5,5
"MRTCXUSNLHOB","M4",-1.22919829270541,-0.5,5
"MRTCXUSNLHOB","M8",-1.22919829270541,-0.5,5
"MRTCXUSNLHOB","M5",-1.22919829270541,-0.5,5
"MRTCXUSNLHOB","M1",-1.22919829270541,-0.5,5
"MRTCXUSNLHOB","B1",-1.22919829270541,0.5,4
"MRTCXUSNLHOB","B2",-1.22919829270541,0.5,3
"MRTCXUSNLHOB","B4",-1.22919829270541,0.5,4
"MRTCXUSNLHOB","M2",-1.22919829270541,-0.5,5
"MRTCXUSNLHOB","M6",-1.22919829270541,-0.5,4
"MRTCXUSNLHOB","B5",-1.22919829270541,0.5,3
"MRTCXUSNLHOB","B7",-1.22919829270541,0.5,2
"MULEVBOEYKHS","B5",0.352870019114647,0.5,6
"MULEVBOEYKHS","M2",0.352870019114647,-0.5,6
"MULEVBOEYKHS","M7",0.352870019114647,-0.5,6
"MULEVBOEYKHS","M3",0.352870019114647,-0.5,4
"MULEVBOEYKHS","M6",0.352870019114647,-0.5,4
"MULEVBOEYKHS","M1",0.352870019114647,-0.5,4
"MULEVBOEYKHS","B1",0.352870019114647,0.5,4
"MULEVBOEYKHS","B3",0.352870019114647,0.5,4
"MULEVBOEYKHS","B4",0.352870019114647,0.5,4
"MULEVBOEYKHS","B8",0.352870019114647,0.5,5
"MULEVBOEYKHS","B2",0.352870019114647,0.5,5
"MULEVBOEYKHS","M5",0.352870019114647,-0.5,4
"MULEVBOEYKHS","M4",0.352870019114647,-0.5,4
"MULEVBOEYKHS","B6",0.352870019114647,0.5,4
"MULEVBOEYKHS","B7",0.352870019114647,0.5,4
"MULEVBOEYKHS","M8",0.352870019114647,-0.5,4
"MULIAYXAKPRC","M6",-1.0709914615234,-0.5,1
"MULIAYXAKPRC","M7",-1.0709914615234,-0.5,1
"MULIAYXAKPRC","B4",-1.0709914615234,0.5,9
"MULIAYXAKPRC","B8",-1.0709914615234,0.5,9
"MULIAYXAKPRC","B1",-1.0709914615234,0.5,9
"MULIAYXAKPRC","M4",-1.0709914615234,-0.5,1
"MULIAYXAKPRC","M8",-1.0709914615234,-0.5,1
"MULIAYXAKPRC","B3",-1.0709914615234,0.5,9
"MULIAYXAKPRC","M3",-1.0709914615234,-0.5,1
"MULIAYXAKPRC","M5",-1.0709914615234,-0.5,1
"MULIAYXAKPRC","B6",-1.0709914615234,0.5,9
"MULIAYXAKPRC","B7",-1.0709914615234,0.5,9
"MULIAYXAKPRC","M2",-1.0709914615234,-0.5,1
"MULIAYXAKPRC","B5",-1.0709914615234,0.5,9
"MULIAYXAKPRC","B2",-1.0709914615234,0.5,9
"MULIAYXAKPRC","M1",-1.0709914615234,-0.5,9
"MWRHSBPCKPCY","M7",3.27969639598175,-0.5,5
"MWRHSBPCKPCY","M5",3.27969639598175,-0.5,1
"MWRHSBPCKPCY","M6",3.27969639598175,-0.5,5
"MWRHSBPCKPCY","B5",3.27969639598175,0.5,9
"MWRHSBPCKPCY","B3",3.27969639598175,0.5,9
"MWRHSBPCKPCY","M3",3.27969639598175,-0.5,3
"MWRHSBPCKPCY","M1",3.27969639598175,-0.5,1
"MWRHSBPCKPCY","B1",3.27969639598175,0.5,9
"MWRHSBPCKPCY","M2",3.27969639598175,-0.5,3
"MWRHSBPCKPCY","B2",3.27969639598175,0.5,9
"MWRHSBPCKPCY","B4",3.27969639598175,0.5,9
"MWRHSBPCKPCY","M8",3.27969639598175,-0.5,1
"MWRHSBPCKPCY","M4",3.27969639598175,-0.5,3
"MWRHSBPCKPCY","B6",3.27969639598175,0.5,7
"MWRHSBPCKPCY","B8",3.27969639598175,0.5,9
"MWRHSBPCKPCY","B7",3.27969639598175,0.5,9
"MXNBIVVVOTRI","M4",-2.02023244861544,0.5,4
"MXNBIVVVOTRI","M3",-2.02023244861544,0.5,4
"MXNBIVVVOTRI","M2",-2.02023244861544,0.5,4
"MXNBIVVVOTRI","B3",-2.02023244861544,-0.5,5
"MXNBIVVVOTRI","B2",-2.02023244861544,-0.5,5
"MXNBIVVVOTRI","B6",-2.02023244861544,-0.5,4
"MXNBIVVVOTRI","M1",-2.02023244861544,0.5,4
"MXNBIVVVOTRI","B5",-2.02023244861544,-0.5,5
"MXNBIVVVOTRI","M8",-2.02023244861544,0.5,5
"MXNBIVVVOTRI","M5",-2.02023244861544,0.5,5
"MXNBIVVVOTRI","B1",-2.02023244861544,-0.5,5
"MXNBIVVVOTRI","M7",-2.02023244861544,0.5,4
"MXNBIVVVOTRI","B7",-2.02023244861544,-0.5,5
"MXNBIVVVOTRI","M6",-2.02023244861544,0.5,4
"MXNBIVVVOTRI","B4",-2.02023244861544,-0.5,4
"MXNBIVVVOTRI","B8",-2.02023244861544,-0.5,4
"MXUAQRWXTMVS","M2",0.43197343470565,0.5,7
"MXUAQRWXTMVS","M4",0.43197343470565,0.5,7
"MXUAQRWXTMVS","B6",0.43197343470565,-0.5,5
"MXUAQRWXTMVS","M1",0.43197343470565,0.5,7
"MXUAQRWXTMVS","M6",0.43197343470565,0.5,7
"MXUAQRWXTMVS","M7",0.43197343470565,0.5,7
"MXUAQRWXTMVS","B5",0.43197343470565,-0.5,5
"MXUAQRWXTMVS","M8",0.43197343470565,0.5,6
"MXUAQRWXTMVS","B8",0.43197343470565,-0.5,5
"MXUAQRWXTMVS","B1",0.43197343470565,-0.5,5
"MXUAQRWXTMVS","M5",0.43197343470565,0.5,8
"MXUAQRWXTMVS","B7",0.43197343470565,-0.5,5
"MXUAQRWXTMVS","M3",0.43197343470565,0.5,6
"MXUAQRWXTMVS","B2",0.43197343470565,-0.5,5
"MXUAQRWXTMVS","B3",0.43197343470565,-0.5,4
"MXUAQRWXTMVS","B4",0.43197343470565,-0.5,5
"NAHXNNXEQAEP","B3",0.273766603523645,-0.5,2
"NAHXNNXEQAEP","B5",0.273766603523645,-0.5,2
"NAHXNNXEQAEP","B1",0.273766603523645,-0.5,2
"NAHXNNXEQAEP","M6",0.273766603523645,0.5,8
"NAHXNNXEQAEP","B2",0.273766603523645,-0.5,2
"NAHXNNXEQAEP","M1",0.273766603523645,0.5,8
"NAHXNNXEQAEP","B8",0.273766603523645,-0.5,2
"NAHXNNXEQAEP","M5",0.273766603523645,0.5,8
"NAHXNNXEQAEP","B6",0.273766603523645,-0.5,2
"NAHXNNXEQAEP","M8",0.273766603523645,0.5,5
"NAHXNNXEQAEP","B4",0.273766603523645,-0.5,2
"NAHXNNXEQAEP","M7",0.273766603523645,0.5,8
"NAHXNNXEQAEP","M2",0.273766603523645,0.5,8
"NAHXNNXEQAEP","M3",0.273766603523645,0.5,8
"NAHXNNXEQAEP","B7",0.273766603523645,-0.5,2
"NAHXNNXEQAEP","M4",0.273766603523645,0.5,8
"NKVBFYZTSJOD","M1",-0.675474383568389,-0.5,1
"NKVBFYZTSJOD","B4",-0.675474383568389,0.5,9
"NKVBFYZTSJOD","M3",-0.675474383568389,-0.5,1
"NKVBFYZTSJOD","M8",-0.675474383568389,-0.5,1
"NKVBFYZTSJOD","B7",-0.675474383568389,0.5,9
"NKVBFYZTSJOD","M2",-0.675474383568389,-0.5,1
"NKVBFYZTSJOD","M7",-0.675474383568389,-0.5,1
"NKVBFYZTSJOD","B6",-0.675474383568389,0.5,9
"NKVBFYZTSJOD","B5",-0.675474383568389,0.5,9
"NKVBFYZTSJOD","B8",-0.675474383568389,0.5,9
"NKVBFYZTSJOD","B1",-0.675474383568389,0.5,9
"NKVBFYZTSJOD","B2",-0.675474383568389,0.5,9
"NKVBFYZTSJOD","B3",-0.675474383568389,0.5,9
"NKVBFYZTSJOD","M4",-0.675474383568389,-0.5,1
"NKVBFYZTSJOD","M6",-0.675474383568389,-0.5,1
"NKVBFYZTSJOD","M5",-0.675474383568389,-0.5,1
"NNUQRIQHKCCN","B8",0.827490512660664,0.5,4
"NNUQRIQHKCCN","B6",0.827490512660664,0.5,4
"NNUQRIQHKCCN","M2",0.827490512660664,-0.5,4
"NNUQRIQHKCCN","M1",0.827490512660664,-0.5,4
"NNUQRIQHKCCN","B1",0.827490512660664,0.5,9
"NNUQRIQHKCCN","B7",0.827490512660664,0.5,9
"NNUQRIQHKCCN","M4",0.827490512660664,-0.5,2
"NNUQRIQHKCCN","B4",0.827490512660664,0.5,9
"NNUQRIQHKCCN","M5",0.827490512660664,-0.5,2
"NNUQRIQHKCCN","M6",0.827490512660664,-0.5,3
"NNUQRIQHKCCN","B5",0.827490512660664,0.5,9
"NNUQRIQHKCCN","B3",0.827490512660664,0.5,9
"NNUQRIQHKCCN","M8",0.827490512660664,-0.5,3
"NNUQRIQHKCCN","B2",0.827490512660664,0.5,9
"NNUQRIQHKCCN","M7",0.827490512660664,-0.5,3
"NNUQRIQHKCCN","M3",0.827490512660664,-0.5,3
"NOQFQQLGOSNI","M5",1.22300759061568,0.5,5
"NOQFQQLGOSNI","M4",1.22300759061568,0.5,8
"NOQFQQLGOSNI","B7",1.22300759061568,-0.5,5
"NOQFQQLGOSNI","B2",1.22300759061568,-0.5,4
"NOQFQQLGOSNI","M1",1.22300759061568,0.5,7
"NOQFQQLGOSNI","B1",1.22300759061568,-0.5,3
"NOQFQQLGOSNI","M3",1.22300759061568,0.5,7
"NOQFQQLGOSNI","B5",1.22300759061568,-0.5,4
"NOQFQQLGOSNI","B4",1.22300759061568,-0.5,3
"NOQFQQLGOSNI","M6",1.22300759061568,0.5,7
"NOQFQQLGOSNI","M2",1.22300759061568,0.5,5
"NOQFQQLGOSNI","B8",1.22300759061568,-0.5,5
"NOQFQQLGOSNI","B6",1.22300759061568,-0.5,4
"NOQFQQLGOSNI","B3",1.22300759061568,-0.5,7
"NOQFQQLGOSNI","M8",1.22300759061568,0.5,6
"NOQFQQLGOSNI","M7",1.22300759061568,0.5,6
"NQFJDVJZDYVC","M8",1.53942125297969,0.5,5
"NQFJDVJZDYVC","B1",1.53942125297969,-0.5,5
"NQFJDVJZDYVC","B6",1.53942125297969,-0.5,5
"NQFJDVJZDYVC","M5",1.53942125297969,0.5,5
"NQFJDVJZDYVC","B2",1.53942125297969,-0.5,5
"NQFJDVJZDYVC","B4",1.53942125297969,-0.5,5
"NQFJDVJZDYVC","M2",1.53942125297969,0.5,5
"NQFJDVJZDYVC","M4",1.53942125297969,0.5,5
"NQFJDVJZDYVC","B8",1.53942125297969,-0.5,5
"NQFJDVJZDYVC","B3",1.53942125297969,-0.5,5
"NQFJDVJZDYVC","M7",1.53942125297969,0.5,5
"NQFJDVJZDYVC","M3",1.53942125297969,0.5,5
"NQFJDVJZDYVC","M6",1.53942125297969,0.5,5
"NQFJDVJZDYVC","B5",1.53942125297969,-0.5,5
"NQFJDVJZDYVC","M1",1.53942125297969,0.5,5
"NQFJDVJZDYVC","B7",1.53942125297969,-0.5,5
"NSWBTBITINMI","M7",-2.09933586420644,-0.5,4
"NSWBTBITINMI","M1",-2.09933586420644,-0.5,6
"NSWBTBITINMI","B1",-2.09933586420644,0.5,3
"NSWBTBITINMI","M6",-2.09933586420644,-0.5,3
"NSWBTBITINMI","M5",-2.09933586420644,-0.5,4
"NSWBTBITINMI","M4",-2.09933586420644,-0.5,4
"NSWBTBITINMI","B7",-2.09933586420644,0.5,2
"NSWBTBITINMI","B4",-2.09933586420644,0.5,2
"NSWBTBITINMI","M3",-2.09933586420644,-0.5,6
"NSWBTBITINMI","B5",-2.09933586420644,0.5,3
"NSWBTBITINMI","B3",-2.09933586420644,0.5,3
"NSWBTBITINMI","M2",-2.09933586420644,-0.5,3
"NSWBTBITINMI","B8",-2.09933586420644,0.5,4
"NSWBTBITINMI","B6",-2.09933586420644,0.5,4
"NSWBTBITINMI","M8",-2.09933586420644,-0.5,4
"NSWBTBITINMI","B2",-2.09933586420644,0.5,3
"OASERNZRINPA","M4",0.115559772341639,0.5,9
"OASERNZRINPA","M2",0.115559772341639,0.5,6
"OASERNZRINPA","B1",0.115559772341639,-0.5,1
"OASERNZRINPA","M3",0.115559772341639,0.5,9
"OASERNZRINPA","B4",0.115559772341639,-0.5,1
"OASERNZRINPA","M7",0.115559772341639,0.5,9
"OASERNZRINPA","B6",0.115559772341639,-0.5,1
"OASERNZRINPA","M5",0.115559772341639,0.5,9
"OASERNZRINPA","M1",0.115559772341639,0.5,9
"OASERNZRINPA","B2",0.115559772341639,-0.5,1
"OASERNZRINPA","B8",0.115559772341639,-0.5,1
"OASERNZRINPA","B5",0.115559772341639,-0.5,1
"OASERNZRINPA","M6",0.115559772341639,0.5,8
"OASERNZRINPA","B3",0.115559772341639,-0.5,1
"OASERNZRINPA","M8",0.115559772341639,0.5,5
"OASERNZRINPA","B7",0.115559772341639,-0.5,1
"OMGAMRGVSYLZ","M3",0.827490512660664,0.5,9
"OMGAMRGVSYLZ","M1",0.827490512660664,0.5,9
"OMGAMRGVSYLZ","B4",0.827490512660664,-0.5,1
"OMGAMRGVSYLZ","B3",0.827490512660664,-0.5,1
"OMGAMRGVSYLZ","M7",0.827490512660664,0.5,9
"OMGAMRGVSYLZ","B2",0.827490512660664,-0.5,1
"OMGAMRGVSYLZ","M6",0.827490512660664,0.5,9
"OMGAMRGVSYLZ","B1",0.827490512660664,-0.5,1
"OMGAMRGVSYLZ","B5",0.827490512660664,-0.5,1
"OMGAMRGVSYLZ","M4",0.827490512660664,0.5,9
"OMGAMRGVSYLZ","B8",0.827490512660664,-0.5,1
"OMGAMRGVSYLZ","B6",0.827490512660664,-0.5,1
"OMGAMRGVSYLZ","M8",0.827490512660664,0.5,9
"OMGAMRGVSYLZ","M5",0.827490512660664,0.5,9
"OMGAMRGVSYLZ","M2",0.827490512660664,0.5,9
"OMGAMRGVSYLZ","B7",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","M1",0.827490512660664,0.5,9
"ORYGZPJCNMIP","B5",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","B2",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","B8",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","M5",0.827490512660664,0.5,9
"ORYGZPJCNMIP","B3",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","B7",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","B4",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","M2",0.827490512660664,0.5,9
"ORYGZPJCNMIP","M7",0.827490512660664,0.5,9
"ORYGZPJCNMIP","M3",0.827490512660664,0.5,9
"ORYGZPJCNMIP","M4",0.827490512660664,0.5,9
"ORYGZPJCNMIP","B1",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","B6",0.827490512660664,-0.5,1
"ORYGZPJCNMIP","M8",0.827490512660664,0.5,9
"ORYGZPJCNMIP","M6",0.827490512660664,0.5,9
"PDBDOKYUESOX","B4",-0.359060721204378,0.5,4
"PDBDOKYUESOX","B2",-0.359060721204378,0.5,3
"PDBDOKYUESOX","B8",-0.359060721204378,0.5,5
"PDBDOKYUESOX","B5",-0.359060721204378,0.5,4
"PDBDOKYUESOX","B6",-0.359060721204378,0.5,5
"PDBDOKYUESOX","M6",-0.359060721204378,-0.5,6
"PDBDOKYUESOX","M5",-0.359060721204378,-0.5,4
"PDBDOKYUESOX","B7",-0.359060721204378,0.5,5
"PDBDOKYUESOX","B1",-0.359060721204378,0.5,2
"PDBDOKYUESOX","M4",-0.359060721204378,-0.5,5
"PDBDOKYUESOX","M2",-0.359060721204378,-0.5,5
"PDBDOKYUESOX","M8",-0.359060721204378,-0.5,4
"PDBDOKYUESOX","M3",-0.359060721204378,-0.5,4
"PDBDOKYUESOX","M7",-0.359060721204378,-0.5,2
"PDBDOKYUESOX","B3",-0.359060721204378,0.5,6
"PDBDOKYUESOX","M1",-0.359060721204378,-0.5,5
"PLNSODSNJEBE","B2",-0.279957305613375,0.5,5
"PLNSODSNJEBE","B5",-0.279957305613375,0.5,5
"PLNSODSNJEBE","B7",-0.279957305613375,0.5,5
"PLNSODSNJEBE","M4",-0.279957305613375,-0.5,5
"PLNSODSNJEBE","B8",-0.279957305613375,0.5,5
"PLNSODSNJEBE","M1",-0.279957305613375,-0.5,5
"PLNSODSNJEBE","B1",-0.279957305613375,0.5,5
"PLNSODSNJEBE","B6",-0.279957305613375,0.5,5
"PLNSODSNJEBE","M6",-0.279957305613375,-0.5,5
"PLNSODSNJEBE","B3",-0.279957305613375,0.5,5
"PLNSODSNJEBE","M3",-0.279957305613375,-0.5,5
"PLNSODSNJEBE","M7",-0.279957305613375,-0.5,5
"PLNSODSNJEBE","B4",-0.279957305613375,0.5,5
"PLNSODSNJEBE","M8",-0.279957305613375,-0.5,5
"PLNSODSNJEBE","M2",-0.279957305613375,-0.5,5
